county,precinct,office,district,party,candidate,votes
Livingston,"Putnam Township, Precinct 1",Straight Party,,NLP,Natural Law Party,1
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Cast Votes,621
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Undervotes,400
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Overvotes,0
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Absentee,482
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Election,539
Livingston,"Putnam Township, Precinct 2",Straight Party,,DEM,Democratic Party,268
Livingston,"Putnam Township, Precinct 2",Straight Party,,REP,Republican Party,462
Livingston,"Putnam Township, Precinct 2",Straight Party,,LIB,Libertarian Party,8
Livingston,"Putnam Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Putnam Township, Precinct 2",Straight Party,,WCP,Working Class Party,3
Livingston,"Putnam Township, Precinct 2",Straight Party,,GRN,Green Party,0
Livingston,"Putnam Township, Precinct 2",Straight Party,,NLP,Natural Law Party,1
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Cast Votes,742
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Undervotes,689
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Overvotes,1
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Absentee,688
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Election,744
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Total,1921
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Total,1814
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Total,1280
Livingston,"Howell Township, Precinct 1",Straight Party,,,Total,1407
Livingston,"Howell Township, Precinct 2",Straight Party,,,Total,1534
Livingston,"Howell Township, Precinct 3",Straight Party,,,Total,1087
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Total,881
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Total,1146
Livingston,"Marion Township, Precinct 1",Straight Party,,,Total,1665
Livingston,"Marion Township, Precinct 2",Straight Party,,,Total,1982
Livingston,"Marion Township, Precinct 3",Straight Party,,,Total,1389
Livingston,"Marion Township, Precinct 4",Straight Party,,,Total,1832
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Total,1615
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Total,1772
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Total,945
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Total,1348
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Total,1207
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Total,1202
Livingston,"Putnam Township, Precinct 1",Straight Party,,,Total,1021
Livingston,"Putnam Township, Precinct 2",Straight Party,,,Total,1432
Livingston,"Putnam Township, Precinct 3",Straight Party,,DEM,Democratic Party,272
Livingston,"Putnam Township, Precinct 3",Straight Party,,REP,Republican Party,304
Livingston,"Putnam Township, Precinct 3",Straight Party,,LIB,Libertarian Party,2
Livingston,"Putnam Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,4
Livingston,"Putnam Township, Precinct 3",Straight Party,,WCP,Working Class Party,1
Livingston,"Putnam Township, Precinct 3",Straight Party,,GRN,Green Party,0
Livingston,"Putnam Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Cast Votes,583
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Undervotes,593
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Overvotes,0
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Absentee,497
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Election,679
Livingston,"Putnam Township, Precinct 4",Straight Party,,DEM,Democratic Party,219
Livingston,"Putnam Township, Precinct 4",Straight Party,,REP,Republican Party,323
Livingston,"Putnam Township, Precinct 4",Straight Party,,LIB,Libertarian Party,1
Livingston,"Putnam Township, Precinct 4",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Putnam Township, Precinct 4",Straight Party,,WCP,Working Class Party,2
Livingston,"Putnam Township, Precinct 4",Straight Party,,GRN,Green Party,0
Livingston,"Putnam Township, Precinct 4",Straight Party,,NLP,Natural Law Party,0
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Cast Votes,546
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Undervotes,427
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Overvotes,1
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Rejected,0
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Unassigned,0
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Absentee,457
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Election,517
Livingston,"Tyrone Township, Precinct 1",Straight Party,,DEM,Democratic Party,318
Livingston,"Tyrone Township, Precinct 1",Straight Party,,REP,Republican Party,502
Livingston,"Tyrone Township, Precinct 1",Straight Party,,LIB,Libertarian Party,7
Livingston,"Tyrone Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Tyrone Township, Precinct 1",Straight Party,,WCP,Working Class Party,9
Livingston,"Tyrone Township, Precinct 1",Straight Party,,GRN,Green Party,1
Livingston,"Tyrone Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Cast Votes,838
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Undervotes,669
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Overvotes,1
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Absentee,732
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Election,776
Livingston,"Tyrone Township, Precinct 2",Straight Party,,DEM,Democratic Party,352
Livingston,"Tyrone Township, Precinct 2",Straight Party,,REP,Republican Party,578
Livingston,"Tyrone Township, Precinct 2",Straight Party,,LIB,Libertarian Party,6
Livingston,"Tyrone Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Tyrone Township, Precinct 2",Straight Party,,WCP,Working Class Party,3
Livingston,"Tyrone Township, Precinct 2",Straight Party,,GRN,Green Party,2
Livingston,"Tyrone Township, Precinct 2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Cast Votes,941
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Undervotes,808
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Overvotes,1
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Absentee,820
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Election,930
Livingston,"Tyrone Township, Precinct 3",Straight Party,,DEM,Democratic Party,306
Livingston,"Tyrone Township, Precinct 3",Straight Party,,REP,Republican Party,614
Livingston,"Tyrone Township, Precinct 3",Straight Party,,LIB,Libertarian Party,6
Livingston,"Tyrone Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Tyrone Township, Precinct 3",Straight Party,,WCP,Working Class Party,3
Livingston,"Tyrone Township, Precinct 3",Straight Party,,GRN,Green Party,0
Livingston,"Tyrone Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Cast Votes,930
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Undervotes,781
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Overvotes,1
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Absentee,715
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Election,997
Livingston,"Tyrone Township, Precinct 4",Straight Party,,DEM,Democratic Party,260
Livingston,"Tyrone Township, Precinct 4",Straight Party,,REP,Republican Party,535
Livingston,"Tyrone Township, Precinct 4",Straight Party,,LIB,Libertarian Party,5
Livingston,"Tyrone Township, Precinct 4",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Tyrone Township, Precinct 4",Straight Party,,WCP,Working Class Party,1
Livingston,"Tyrone Township, Precinct 4",Straight Party,,GRN,Green Party,2
Livingston,"Tyrone Township, Precinct 4",Straight Party,,NLP,Natural Law Party,1
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Cast Votes,805
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Undervotes,702
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Overvotes,3
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Rejected,0
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Absentee,551
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Election,959
Livingston,"Unadilla Township, Precinct 1",Straight Party,,DEM,Democratic Party,359
Livingston,"Unadilla Township, Precinct 1",Straight Party,,REP,Republican Party,610
Livingston,"Unadilla Township, Precinct 1",Straight Party,,LIB,Libertarian Party,4
Livingston,"Unadilla Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,3
Livingston,"Unadilla Township, Precinct 1",Straight Party,,WCP,Working Class Party,11
Livingston,"Unadilla Township, Precinct 1",Straight Party,,GRN,Green Party,1
Livingston,"Unadilla Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Cast Votes,988
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Undervotes,773
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Overvotes,1
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Absentee,0
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Election,1762
Livingston,"Putnam Township, Precinct 3",Straight Party,,,Total,1176
Livingston,"Putnam Township, Precinct 4",Straight Party,,,Total,974
Livingston,"Tyrone Township, Precinct 1",Straight Party,,,Total,1508
Livingston,"Tyrone Township, Precinct 2",Straight Party,,,Total,1750
Livingston,"Tyrone Township, Precinct 3",Straight Party,,,Total,1712
Livingston,"Tyrone Township, Precinct 4",Straight Party,,,Total,1510
Livingston,"Unadilla Township, Precinct 1",Straight Party,,,Total,1762
