county,precinct,office,district,party,candidate,votes
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Overvotes,0
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Rejected,0
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Absentee,820
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Election,930
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Total,1750
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,664
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,980
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,24
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,10
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,7
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Cast Votes,1685
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Undervotes,27
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Overvotes,0
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Rejected,0
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Absentee,715
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Election,997
Livingston,"Tyrone Township, Precinct 3",Secretary of State,,,Total,1712
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,DEM,Jocelyn Benson,577
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,REP,Kristina Elaine Karamo,878
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,LIB,Gregory Scott Stempfle,25
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,UST,Christine C. Schwartz,8
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,GRN,Larry James Hutchinson Jr.,7
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Cast Votes,1495
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Undervotes,15
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Overvotes,0
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Rejected,0
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Absentee,551
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Election,959
Livingston,"Tyrone Township, Precinct 4",Secretary of State,,,Total,1510
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,739
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,947
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,34
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,13
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,9
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Cast Votes,1742
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Undervotes,19
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Overvotes,1
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Rejected,0
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Absentee,0
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Election,1762
Livingston,"Unadilla Township, Precinct 1",Secretary of State,,,Total,1762
