county,precinct,office,district,party,candidate,votes
Livingston,"Genoa Charter Township,Precinct 10",State Senate,37,,Rejected,1
Livingston,"Genoa Charter Township,Precinct 10",State Senate,37,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 10",State Senate,37,,Absentee,568
Livingston,"Genoa Charter Township,Precinct 10",State Senate,37,,Election,592
Livingston,"Genoa Charter Township,Precinct 10",State Senate,37,,Total,1160
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,DEM,Jordan Genso,179
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,REP,Lana L. Theis,293
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,LIB,Jon Elgas,5
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,UST,Victoria McCasey,1
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Cast Votes,478
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Undervotes,20
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Absentee,203
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Election,295
Livingston,"Genoa Charter Township,Precinct 11",State Senate,37,,Total,498
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,DEM,Jordan Genso,190
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,REP,Lana L. Theis,278
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,LIB,Jon Elgas,10
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,UST,Victoria McCasey,7
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Cast Votes,485
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Undervotes,15
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Rejected,1
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Absentee,223
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Election,278
Livingston,"Genoa Charter Township,Precinct 12",State Senate,37,,Total,501
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,DEM,Jordan Genso,550
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,REP,Lana L. Theis,823
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,LIB,Jon Elgas,32
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,UST,Victoria McCasey,10
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Cast Votes,1415
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Undervotes,59
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Rejected,1
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Absentee,672
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Election,803
Livingston,"Green Oak Charter Township,Precinct 1",State Senate,37,,Total,1475
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,DEM,Jordan Genso,442
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,REP,Lana L. Theis,593
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,LIB,Jon Elgas,26
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,UST,Victoria McCasey,17
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Cast Votes,1078
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Undervotes,36
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Rejected,2
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Absentee,392
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Election,724
Livingston,"Green Oak Charter Township,Precinct 2",State Senate,37,,Total,1116
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,DEM,Jordan Genso,594
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,REP,Lana L. Theis,751
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,LIB,Jon Elgas,24
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,UST,Victoria McCasey,14
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Cast Votes,1383
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Undervotes,49
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Overvotes,1
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Rejected,1
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Absentee,609
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Election,825
Livingston,"Green Oak Charter Township,Precinct 3",State Senate,37,,Total,1434
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,DEM,Jordan Genso,555
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,REP,Lana L. Theis,954
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,LIB,Jon Elgas,19
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,UST,Victoria McCasey,13
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Cast Votes,1541
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Undervotes,79
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Overvotes,1
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Absentee,734
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Election,887
Livingston,"Green Oak Charter Township,Precinct 4",State Senate,37,,Total,1621
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,DEM,Jordan Genso,503
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,REP,Lana L. Theis,831
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,LIB,Jon Elgas,13
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,UST,Victoria McCasey,5
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Cast Votes,1352
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Undervotes,45
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Overvotes,1
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Rejected,2
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Absentee,694
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Election,706
Livingston,"Green Oak Charter Township,Precinct 5",State Senate,37,,Total,1400
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,DEM,Jordan Genso,566
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,REP,Lana L. Theis,868
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,LIB,Jon Elgas,25
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,UST,Victoria McCasey,5
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Cast Votes,1464
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Undervotes,80
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Overvotes,1
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Rejected,1
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Absentee,784
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Election,762
Livingston,"Green Oak Charter Township,Precinct 6",State Senate,37,,Total,1546
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,DEM,Jordan Genso,260
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,REP,Lana L. Theis,403
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,LIB,Jon Elgas,16
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,UST,Victoria McCasey,5
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Cast Votes,684
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Undervotes,19
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Absentee,308
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Election,395
Livingston,"Green Oak Charter Township,Precinct 7",State Senate,37,,Total,703
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,DEM,Jordan Genso,522
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,REP,Lana L. Theis,765
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,LIB,Jon Elgas,26
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,UST,Victoria McCasey,7
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Cast Votes,1320
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Undervotes,48
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Rejected,1
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Absentee,585
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Election,784
Livingston,"Green Oak Charter Township,Precinct 8",State Senate,37,,Total,1369
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,DEM,Jordan Genso,318
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,REP,Lana L. Theis,502
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,LIB,Jon Elgas,14
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,UST,Victoria McCasey,9
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Cast Votes,843
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Undervotes,27
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Rejected,1
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Absentee,429
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Election,442
Livingston,"Green Oak Charter Township,Precinct 9",State Senate,37,,Total,871
Livingston,"Hamburg Township, Precinct1",State Senate,37,DEM,Jordan Genso,869
Livingston,"Hamburg Township, Precinct1",State Senate,37,REP,Lana L. Theis,1238
Livingston,"Hamburg Township, Precinct1",State Senate,37,LIB,Jon Elgas,34
Livingston,"Hamburg Township, Precinct1",State Senate,37,UST,Victoria McCasey,11
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Cast Votes,2152
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Undervotes,73
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Overvotes,1
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Rejected,2
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Absentee,1194
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Election,1034
Livingston,"Hamburg Township, Precinct1",State Senate,37,,Total,2228
Livingston,"Hamburg Township, Precinct2",State Senate,37,DEM,Jordan Genso,717
Livingston,"Hamburg Township, Precinct2",State Senate,37,REP,Lana L. Theis,852
Livingston,"Hamburg Township, Precinct2",State Senate,37,LIB,Jon Elgas,32
Livingston,"Hamburg Township, Precinct2",State Senate,37,UST,Victoria McCasey,13
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Cast Votes,1614
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Undervotes,60
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Overvotes,0
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Rejected,0
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Absentee,748
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Election,926
Livingston,"Hamburg Township, Precinct2",State Senate,37,,Total,1674
Livingston,"Hamburg Township, Precinct3",State Senate,37,DEM,Jordan Genso,739
Livingston,"Hamburg Township, Precinct3",State Senate,37,REP,Lana L. Theis,1057
Livingston,"Hamburg Township, Precinct3",State Senate,37,LIB,Jon Elgas,34
Livingston,"Hamburg Township, Precinct3",State Senate,37,UST,Victoria McCasey,10
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Cast Votes,1840
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Undervotes,83
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Overvotes,1
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Rejected,0
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Absentee,990
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Election,934
Livingston,"Hamburg Township, Precinct3",State Senate,37,,Total,1924
Livingston,"Hamburg Township, Precinct4",State Senate,37,DEM,Jordan Genso,755
Livingston,"Hamburg Township, Precinct4",State Senate,37,REP,Lana L. Theis,901
Livingston,"Hamburg Township, Precinct4",State Senate,37,LIB,Jon Elgas,40
Livingston,"Hamburg Township, Precinct4",State Senate,37,UST,Victoria McCasey,9
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Cast Votes,1705
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Undervotes,56
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Overvotes,0
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Rejected,0
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Absentee,899
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Election,862
Livingston,"Hamburg Township, Precinct4",State Senate,37,,Total,1761
Livingston,"Hamburg Township, Precinct5",State Senate,37,DEM,Jordan Genso,600
Livingston,"Hamburg Township, Precinct5",State Senate,37,REP,Lana L. Theis,751
Livingston,"Hamburg Township, Precinct5",State Senate,37,LIB,Jon Elgas,27
Livingston,"Hamburg Township, Precinct5",State Senate,37,UST,Victoria McCasey,8
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Cast Votes,1386
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Undervotes,46
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Overvotes,0
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Rejected,3
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Absentee,675
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Election,760
Livingston,"Hamburg Township, Precinct5",State Senate,37,,Total,1435
Livingston,"Hamburg Township, Precinct6",State Senate,37,DEM,Jordan Genso,857
Livingston,"Hamburg Township, Precinct6",State Senate,37,REP,Lana L. Theis,1057
Livingston,"Hamburg Township, Precinct6",State Senate,37,LIB,Jon Elgas,31
Livingston,"Hamburg Township, Precinct6",State Senate,37,UST,Victoria McCasey,10
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Cast Votes,1955
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Undervotes,75
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Overvotes,0
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Rejected,0
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Absentee,1124
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Election,906
Livingston,"Hamburg Township, Precinct6",State Senate,37,,Total,2030
Livingston,"Hamburg Township, Precinct7",State Senate,37,DEM,Jordan Genso,536
Livingston,"Hamburg Township, Precinct7",State Senate,37,REP,Lana L. Theis,630
Livingston,"Hamburg Township, Precinct7",State Senate,37,LIB,Jon Elgas,20
Livingston,"Hamburg Township, Precinct7",State Senate,37,UST,Victoria McCasey,4
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Cast Votes,1190
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Undervotes,28
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Overvotes,1
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Rejected,1
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Absentee,576
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Election,644
Livingston,"Hamburg Township, Precinct7",State Senate,37,,Total,1220
Livingston,"Hamburg Township, Precinct8",State Senate,37,DEM,Jordan Genso,437
Livingston,"Hamburg Township, Precinct8",State Senate,37,REP,Lana L. Theis,503
Livingston,"Hamburg Township, Precinct8",State Senate,37,LIB,Jon Elgas,17
Livingston,"Hamburg Township, Precinct8",State Senate,37,UST,Victoria McCasey,6
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Cast Votes,963
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Undervotes,35
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Overvotes,0
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Rejected,0
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Unassigned,0
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Absentee,425
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Election,573
Livingston,"Hamburg Township, Precinct8",State Senate,37,,Total,998
Livingston,"Handy Township, Precinct 1",State Senate,37,DEM,Jordan Genso,348
Livingston,"Handy Township, Precinct 1",State Senate,37,REP,Lana L. Theis,728
Livingston,"Handy Township, Precinct 1",State Senate,37,LIB,Jon Elgas,15
Livingston,"Handy Township, Precinct 1",State Senate,37,UST,Victoria McCasey,12
Livingston,"Handy Township, Precinct 1",State Senate,37,,Cast Votes,1103
Livingston,"Handy Township, Precinct 1",State Senate,37,,Undervotes,44
Livingston,"Handy Township, Precinct 1",State Senate,37,,Overvotes,0
Livingston,"Handy Township, Precinct 1",State Senate,37,,Rejected,0
Livingston,"Handy Township, Precinct 1",State Senate,37,,Unassigned,0
Livingston,"Handy Township, Precinct 1",State Senate,37,,Absentee,359
Livingston,"Handy Township, Precinct 1",State Senate,37,,Election,788
Livingston,"Handy Township, Precinct 1",State Senate,37,,Total,1147
Livingston,"Handy Township, Precinct 2",State Senate,37,DEM,Jordan Genso,361
Livingston,"Handy Township, Precinct 2",State Senate,37,REP,Lana L. Theis,647
Livingston,"Handy Township, Precinct 2",State Senate,37,LIB,Jon Elgas,27
Livingston,"Handy Township, Precinct 2",State Senate,37,UST,Victoria McCasey,23
Livingston,"Handy Township, Precinct 2",State Senate,37,,Cast Votes,1058
Livingston,"Handy Township, Precinct 2",State Senate,37,,Undervotes,45
Livingston,"Handy Township, Precinct 2",State Senate,37,,Overvotes,1
Livingston,"Handy Township, Precinct 2",State Senate,37,,Rejected,3
Livingston,"Handy Township, Precinct 2",State Senate,37,,Unassigned,0
Livingston,"Handy Township, Precinct 2",State Senate,37,,Absentee,382
Livingston,"Handy Township, Precinct 2",State Senate,37,,Election,725
Livingston,"Handy Township, Precinct 2",State Senate,37,,Total,1107
Livingston,"Handy Township, Precinct 3",State Senate,37,DEM,Jordan Genso,430
Livingston,"Handy Township, Precinct 3",State Senate,37,REP,Lana L. Theis,1057
Livingston,"Handy Township, Precinct 3",State Senate,37,LIB,Jon Elgas,23
Livingston,"Handy Township, Precinct 3",State Senate,37,UST,Victoria McCasey,15
Livingston,"Handy Township, Precinct 3",State Senate,37,,Cast Votes,1525
Livingston,"Handy Township, Precinct 3",State Senate,37,,Undervotes,47
Livingston,"Handy Township, Precinct 3",State Senate,37,,Overvotes,1
Livingston,"Handy Township, Precinct 3",State Senate,37,,Rejected,1
Livingston,"Handy Township, Precinct 3",State Senate,37,,Unassigned,0
Livingston,"Handy Township, Precinct 3",State Senate,37,,Absentee,496
Livingston,"Handy Township, Precinct 3",State Senate,37,,Election,1078
Livingston,"Handy Township, Precinct 3",State Senate,37,,Total,1574
Livingston,"Hartland Township, Precinct 1",State Senate,37,DEM,Jordan Genso,586
Livingston,"Hartland Township, Precinct 1",State Senate,37,REP,Lana L. Theis,1064
Livingston,"Hartland Township, Precinct 1",State Senate,37,LIB,Jon Elgas,27
Livingston,"Hartland Township, Precinct 1",State Senate,37,UST,Victoria McCasey,9
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Cast Votes,1686
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Undervotes,52
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Overvotes,1
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Rejected,0
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Unassigned,0
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Absentee,835
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Election,904
Livingston,"Hartland Township, Precinct 1",State Senate,37,,Total,1739
Livingston,"Hartland Township, Precinct 2",State Senate,37,DEM,Jordan Genso,625
Livingston,"Hartland Township, Precinct 2",State Senate,37,REP,Lana L. Theis,1048
Livingston,"Hartland Township, Precinct 2",State Senate,37,LIB,Jon Elgas,19
Livingston,"Hartland Township, Precinct 2",State Senate,37,UST,Victoria McCasey,6
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Cast Votes,1698
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Undervotes,58
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Overvotes,0
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Rejected,1
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Unassigned,0
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Absentee,704
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Election,1053
Livingston,"Hartland Township, Precinct 2",State Senate,37,,Total,1757
Livingston,"Hartland Township, Precinct 3",State Senate,37,DEM,Jordan Genso,620
Livingston,"Hartland Township, Precinct 3",State Senate,37,REP,Lana L. Theis,1169
Livingston,"Hartland Township, Precinct 3",State Senate,37,LIB,Jon Elgas,39
Livingston,"Hartland Township, Precinct 3",State Senate,37,UST,Victoria McCasey,17
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Cast Votes,1845
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Undervotes,74
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Overvotes,1
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Rejected,1
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Unassigned,0
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Absentee,918
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Election,1003
Livingston,"Hartland Township, Precinct 3",State Senate,37,,Total,1921
Livingston,"Hartland Township, Precinct 4",State Senate,37,DEM,Jordan Genso,561
Livingston,"Hartland Township, Precinct 4",State Senate,37,REP,Lana L. Theis,1169
Livingston,"Hartland Township, Precinct 4",State Senate,37,LIB,Jon Elgas,26
Livingston,"Hartland Township, Precinct 4",State Senate,37,UST,Victoria McCasey,7
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Cast Votes,1763
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Undervotes,50
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Overvotes,0
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Rejected,1
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Unassigned,0
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Absentee,812
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Election,1002
Livingston,"Hartland Township, Precinct 4",State Senate,37,,Total,1814
Livingston,"Hartland Township, Precinct 5",State Senate,37,DEM,Jordan Genso,413
Livingston,"Hartland Township, Precinct 5",State Senate,37,REP,Lana L. Theis,791
Livingston,"Hartland Township, Precinct 5",State Senate,37,LIB,Jon Elgas,19
Livingston,"Hartland Township, Precinct 5",State Senate,37,UST,Victoria McCasey,10
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Cast Votes,1233
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Undervotes,46
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Overvotes,0
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Rejected,1
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Unassigned,0
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Absentee,548
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Election,732
Livingston,"Hartland Township, Precinct 5",State Senate,37,,Total,1280
Livingston,"Howell Township, Precinct 1",State Senate,37,DEM,Jordan Genso,488
Livingston,"Howell Township, Precinct 1",State Senate,37,REP,Lana L. Theis,830
Livingston,"Howell Township, Precinct 1",State Senate,37,LIB,Jon Elgas,21
Livingston,"Howell Township, Precinct 1",State Senate,37,UST,Victoria McCasey,15
Livingston,"Howell Township, Precinct 1",State Senate,37,,Cast Votes,1354
Livingston,"Howell Township, Precinct 1",State Senate,37,,Undervotes,50
Livingston,"Howell Township, Precinct 1",State Senate,37,,Overvotes,1
Livingston,"Howell Township, Precinct 1",State Senate,37,,Rejected,2
Livingston,"Howell Township, Precinct 1",State Senate,37,,Unassigned,0
Livingston,"Howell Township, Precinct 1",State Senate,37,,Absentee,554
Livingston,"Howell Township, Precinct 1",State Senate,37,,Election,853
Livingston,"Howell Township, Precinct 1",State Senate,37,,Total,1407
Livingston,"Howell Township, Precinct 2",State Senate,37,DEM,Jordan Genso,469
Livingston,"Howell Township, Precinct 2",State Senate,37,REP,Lana L. Theis,973
Livingston,"Howell Township, Precinct 2",State Senate,37,LIB,Jon Elgas,29
Livingston,"Howell Township, Precinct 2",State Senate,37,UST,Victoria McCasey,10
Livingston,"Howell Township, Precinct 2",State Senate,37,,Cast Votes,1481
Livingston,"Howell Township, Precinct 2",State Senate,37,,Undervotes,52
Livingston,"Howell Township, Precinct 2",State Senate,37,,Overvotes,0
Livingston,"Howell Township, Precinct 2",State Senate,37,,Rejected,1
Livingston,"Howell Township, Precinct 2",State Senate,37,,Unassigned,0
Livingston,"Howell Township, Precinct 2",State Senate,37,,Absentee,563
Livingston,"Howell Township, Precinct 2",State Senate,37,,Election,971
Livingston,"Howell Township, Precinct 2",State Senate,37,,Total,1534
Livingston,"Howell Township, Precinct 3",State Senate,37,DEM,Jordan Genso,345
Livingston,"Howell Township, Precinct 3",State Senate,37,REP,Lana L. Theis,676
Livingston,"Howell Township, Precinct 3",State Senate,37,LIB,Jon Elgas,21
Livingston,"Howell Township, Precinct 3",State Senate,37,UST,Victoria McCasey,16
Livingston,"Howell Township, Precinct 3",State Senate,37,,Cast Votes,1058
Livingston,"Howell Township, Precinct 3",State Senate,37,,Undervotes,29
Livingston,"Howell Township, Precinct 3",State Senate,37,,Overvotes,0
Livingston,"Howell Township, Precinct 3",State Senate,37,,Rejected,0
Livingston,"Howell Township, Precinct 3",State Senate,37,,Unassigned,0
Livingston,"Howell Township, Precinct 3",State Senate,37,,Absentee,467
